accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
306	0.6888	0.7643	0.8987	1.8531	0.4707	0.7461	33.7857	0.2082	9.3016	1019.0000	0.3575	2852.0000	0.9427	1973.0000	2093.0000	0.8163	0.9552
307	0.6793	0.7641	0.8993	1.7812	0.4704	0.7363	33.6429	0.2220	9.3985	1039.0000	0.3651	2848.0000	0.9436	1975.0000	2093.0000	0.8150	0.9566
308	0.6754	0.7651	0.8993	1.8405	0.4590	0.7250	33.7857	0.2322	9.4084	1053.0000	0.3703	2846.0000	0.9393	1966.0000	2093.0000	0.8008	0.9547
309	0.6832	0.7644	0.8992	1.8069	0.4688	0.7338	34.0000	0.2188	9.3849	1044.0000	0.3661	2854.0000	0.9422	1972.0000	2093.0000	0.8118	0.9549
310	0.6930	0.7645	0.8992	1.7780	0.4667	0.7464	33.8571	0.2119	9.3724	1039.0000	0.3641	2856.0000	0.9417	1971.0000	2093.0000	0.8151	0.9568
311	0.6939	0.7647	0.8990	1.8614	0.4664	0.7513	33.8571	0.2050	9.3411	1025.0000	0.3599	2850.0000	0.9412	1970.0000	2093.0000	0.8172	0.9560
312	0.6931	0.7654	0.8991	1.8007	0.4837	0.7531	33.7857	0.1989	9.2953	1022.0000	0.3582	2855.0000	0.9384	1964.0000	2093.0000	0.8210	0.9560
313	0.6874	0.7651	0.8993	1.7929	0.4715	0.7385	33.7143	0.2187	9.3764	1040.0000	0.3647	2854.0000	0.9393	1966.0000	2093.0000	0.8108	0.9560
314	0.6845	0.7662	0.8991	1.7848	0.4681	0.7391	33.8571	0.2205	9.3705	1039.0000	0.3638	2858.0000	0.9350	1957.0000	2093.0000	0.8149	0.9572
315	0.6925	0.7651	0.8995	1.7602	0.4627	0.7410	33.8571	0.2156	9.3973	1027.0000	0.3609	2848.0000	0.9393	1966.0000	2093.0000	0.8118	0.9578
316	0.6908	0.7642	0.8989	1.8130	0.4601	0.7422	33.4286	0.2152	9.3455	1049.0000	0.3683	2850.0000	0.9431	1974.0000	2093.0000	0.8140	0.9562
317	0.6809	0.7663	0.8992	1.8175	0.4660	0.7265	33.9286	0.2284	9.3374	1065.0000	0.3733	2855.0000	0.9345	1956.0000	2093.0000	0.7979	0.9576
318	0.6982	0.7651	0.8992	1.7680	0.4723	0.7548	33.4286	0.2003	9.3820	1025.0000	0.3600	2849.0000	0.9393	1966.0000	2093.0000	0.8238	0.9568
319	0.6859	0.7665	0.8998	1.7898	0.4671	0.7344	33.9286	0.2191	9.4573	1046.0000	0.3673	2850.0000	0.9341	1955.0000	2093.0000	0.8091	0.9576
320	0.6927	0.7649	0.8989	1.7382	0.4601	0.7420	33.8571	0.2156	9.3191	1042.0000	0.3655	2853.0000	0.9403	1968.0000	2093.0000	0.8114	0.9571
321	0.6975	0.7662	0.8990	1.8453	0.4594	0.7394	34.0000	0.2119	9.3332	1048.0000	0.3678	2851.0000	0.9350	1957.0000	2093.0000	0.8029	0.9540
322	0.6983	0.7685	0.8996	1.7810	0.4551	0.7357	33.6429	0.2179	9.3679	1059.0000	0.3708	2858.0000	0.9259	1938.0000	2093.0000	0.8030	0.9561
323	0.6945	0.7682	0.8997	1.7898	0.4579	0.7407	33.5000	0.2124	9.3959	1051.0000	0.3679	2859.0000	0.9269	1940.0000	2093.0000	0.8108	0.9584
324	0.6876	0.7662	0.8993	1.8044	0.4599	0.7384	33.9286	0.2178	9.3996	1045.0000	0.3678	2843.0000	0.9350	1957.0000	2093.0000	0.8108	0.9565
325	0.6932	0.7671	0.8996	1.7349	0.4892	0.7492	33.7857	0.2076	9.4190	1023.0000	0.3589	2852.0000	0.9317	1950.0000	2093.0000	0.8149	0.9579
326	0.6960	0.7641	0.8986	1.8650	0.4550	0.7444	33.8571	0.2082	9.2724	1034.0000	0.3628	2852.0000	0.9436	1975.0000	2093.0000	0.8142	0.9556
327	0.6884	0.7667	0.8993	1.8133	0.4594	0.7413	33.7857	0.2133	9.3533	1050.0000	0.3680	2855.0000	0.9331	1953.0000	2093.0000	0.8091	0.9572
328	0.6906	0.7667	0.8997	1.7953	0.4541	0.7407	33.5714	0.2132	9.4224	1048.0000	0.3682	2848.0000	0.9331	1953.0000	2093.0000	0.8111	0.9565
329	0.6916	0.7661	0.8992	1.7524	0.4748	0.7438	33.6429	0.2113	9.3687	1033.0000	0.3636	2843.0000	0.9355	1958.0000	2093.0000	0.8157	0.9586
330	0.6870	0.7665	0.8996	1.8050	0.4668	0.7333	33.7857	0.2230	9.3939	1044.0000	0.3663	2852.0000	0.9341	1955.0000	2093.0000	0.8050	0.9567
331	0.6796	0.7662	0.8992	1.7685	0.4682	0.7365	33.8571	0.2202	9.3817	1042.0000	0.3652	2855.0000	0.9350	1957.0000	2093.0000	0.8063	0.9579
332	0.6833	0.7687	0.9001	1.7867	0.4727	0.7356	33.7857	0.2214	9.4943	1051.0000	0.3684	2855.0000	0.9250	1936.0000	2093.0000	0.8088	0.9569
333	0.6914	0.7655	0.8990	1.7512	0.4809	0.7433	33.8571	0.2115	9.3546	1048.0000	0.3685	2846.0000	0.9379	1963.0000	2093.0000	0.8103	0.9573
334	0.6813	0.7672	0.8997	1.8030	0.4567	0.7403	33.8571	0.2159	9.4161	1042.0000	0.3663	2847.0000	0.9312	1949.0000	2093.0000	0.8107	0.9562
335	0.6929	0.7642	0.8990	1.7681	0.4601	0.7413	33.5000	0.2132	9.3156	1045.0000	0.3658	2859.0000	0.9431	1974.0000	2093.0000	0.8083	0.9560
336	0.6893	0.7663	0.8994	1.8059	0.4557	0.7330	33.8571	0.2231	9.3962	1048.0000	0.3688	2844.0000	0.9345	1956.0000	2093.0000	0.8041	0.9579
337	0.6927	0.7637	0.8985	1.8533	0.4629	0.7449	33.7857	0.2127	9.2811	1029.0000	0.3604	2857.0000	0.9451	1978.0000	2093.0000	0.8225	0.9565
338	0.6916	0.7654	0.8995	1.8062	0.4578	0.7459	33.6429	0.2114	9.4094	1041.0000	0.3651	2853.0000	0.9384	1964.0000	2093.0000	0.8121	0.9577
339	0.6847	0.7662	0.8988	1.7759	0.4572	0.7425	33.8571	0.2094	9.2933	1037.0000	0.3628	2860.0000	0.9350	1957.0000	2093.0000	0.8157	0.9547
340	0.6930	0.7661	0.8989	1.7500	0.4642	0.7457	33.8571	0.2089	9.2252	1042.0000	0.3651	2856.0000	0.9355	1958.0000	2093.0000	0.8120	0.9581
341	0.6845	0.7656	0.8989	1.8517	0.4615	0.7346	33.8571	0.2197	9.3287	1047.0000	0.3681	2846.0000	0.9374	1962.0000	2093.0000	0.8036	0.9568
342	0.6882	0.7659	0.8992	1.8036	0.4785	0.7421	33.7857	0.2140	9.3541	1027.0000	0.3605	2851.0000	0.9365	1960.0000	2093.0000	0.8204	0.9560
343	0.6860	0.7647	0.8989	1.8082	0.4658	0.7383	33.5714	0.2151	9.3411	1044.0000	0.3677	2841.0000	0.9412	1970.0000	2093.0000	0.8163	0.9567
344	0.6951	0.7668	0.8997	1.7644	0.4660	0.7465	33.9286	0.2097	9.4047	1033.0000	0.3619	2856.0000	0.9326	1952.0000	2093.0000	0.8127	0.9576
345	0.6815	0.7639	0.8990	1.7168	0.4639	0.7414	33.7143	0.2141	9.3340	1018.0000	0.3571	2853.0000	0.9441	1976.0000	2093.0000	0.8191	0.9570
346	0.6820	0.7663	0.8994	1.7888	0.4696	0.7348	33.7143	0.2222	9.3885	1047.0000	0.3683	2845.0000	0.9345	1956.0000	2093.0000	0.8063	0.9560
347	0.6884	0.7671	0.8992	1.7841	0.4612	0.7366	33.6429	0.2158	9.3333	1055.0000	0.3700	2853.0000	0.9317	1950.0000	2093.0000	0.8044	0.9576
348	0.6929	0.7662	0.8997	1.7446	0.4615	0.7420	33.7857	0.2110	9.4297	1029.0000	0.3608	2854.0000	0.9350	1957.0000	2093.0000	0.8174	0.9570
349	0.6793	0.7654	0.8989	1.7998	0.4673	0.7330	33.8571	0.2240	9.3024	1047.0000	0.3674	2852.0000	0.9384	1964.0000	2093.0000	0.8029	0.9581
350	0.6826	0.7678	0.8994	1.7421	0.4618	0.7369	33.7857	0.2179	9.3729	1046.0000	0.3673	2850.0000	0.9288	1944.0000	2093.0000	0.8102	0.9582
351	0.6926	0.7673	0.8992	1.7503	0.4715	0.7403	33.8571	0.2162	9.3219	1047.0000	0.3670	2855.0000	0.9307	1948.0000	2093.0000	0.8102	0.9581
352	0.6986	0.7663	0.8988	1.7949	0.4595	0.7481	33.9286	0.2050	9.2797	1036.0000	0.3629	2857.0000	0.9345	1956.0000	2093.0000	0.8138	0.9574
353	0.6931	0.7668	0.8995	1.8137	0.4621	0.7456	33.8571	0.2067	9.3950	1022.0000	0.3595	2845.0000	0.9326	1952.0000	2093.0000	0.8197	0.9561
354	0.6823	0.7649	0.8991	1.8032	0.4750	0.7348	33.7857	0.2210	9.3425	1038.0000	0.3645	2850.0000	0.9403	1968.0000	2093.0000	0.8102	0.9554
355	0.6909	0.7661	0.8992	1.7962	0.4740	0.7425	33.7143	0.2118	9.3223	1036.0000	0.3636	2851.0000	0.9355	1958.0000	2093.0000	0.8187	0.9550
356	0.6832	0.7651	0.8985	1.8055	0.4377	0.7279	33.8571	0.2280	9.3571	1068.0000	0.3753	2848.0000	0.9393	1966.0000	2093.0000	0.7963	0.9566
357	0.6912	0.7659	0.8993	1.8034	0.4625	0.7444	33.5000	0.2109	9.3765	1031.0000	0.3610	2858.0000	0.9365	1960.0000	2093.0000	0.8118	0.9555
358	0.6891	0.7645	0.8990	1.7730	0.4696	0.7419	33.7857	0.2136	9.3369	1028.0000	0.3610	2850.0000	0.9417	1971.0000	2093.0000	0.8144	0.9568
359	0.6884	0.7645	0.8991	1.7881	0.4630	0.7398	33.7143	0.2147	9.3531	1041.0000	0.3660	2846.0000	0.9417	1971.0000	2093.0000	0.8138	0.9569
360	0.6921	0.7674	0.8991	1.8291	0.4704	0.7341	33.8571	0.2182	9.2748	1052.0000	0.3695	2849.0000	0.9302	1947.0000	2093.0000	0.8080	0.9560
361	0.6926	0.7681	0.8993	1.7682	0.4706	0.7371	33.7857	0.2171	9.4137	1038.0000	0.3637	2856.0000	0.9274	1941.0000	2093.0000	0.8120	0.9568
362	0.6984	0.7661	0.8994	1.7467	0.4754	0.7512	33.7143	0.2044	9.3876	1026.0000	0.3597	2854.0000	0.9355	1958.0000	2093.0000	0.8167	0.9579
363	0.6907	0.7679	0.8993	1.7331	0.4787	0.7424	33.8571	0.2121	9.3989	1034.0000	0.3619	2859.0000	0.9283	1943.0000	2093.0000	0.8160	0.9580
364	0.6904	0.7669	0.8994	1.7932	0.4706	0.7370	33.7857	0.2185	9.3936	1044.0000	0.3650	2862.0000	0.9322	1951.0000	2093.0000	0.8061	0.9568
365	0.6750	0.7660	0.8994	1.7441	0.4711	0.7275	33.9286	0.2278	9.3961	1058.0000	0.3706	2857.0000	0.9360	1959.0000	2093.0000	0.7998	0.9566
366	0.6869	0.7669	0.8996	1.7534	0.4756	0.7426	33.7143	0.2168	9.3998	1034.0000	0.3634	2847.0000	0.9322	1951.0000	2093.0000	0.8086	0.9586
367	0.6977	0.7665	0.8996	1.7618	0.4703	0.7456	33.7857	0.2103	9.4000	1033.0000	0.3611	2863.0000	0.9341	1955.0000	2093.0000	0.8121	0.9577
368	0.6944	0.7667	0.8993	1.7716	0.4742	0.7476	34.0000	0.2090	9.3287	1035.0000	0.3639	2846.0000	0.9331	1953.0000	2093.0000	0.8138	0.9563
369	0.6738	0.7687	0.9000	1.8004	0.4742	0.7305	33.7143	0.2263	9.4514	1045.0000	0.3669	2850.0000	0.9250	1936.0000	2093.0000	0.8049	0.9570
370	0.6886	0.7667	0.8993	1.8203	0.4729	0.7377	33.7857	0.2151	9.3856	1034.0000	0.3624	2855.0000	0.9331	1953.0000	2093.0000	0.8189	0.9550
371	0.7063	0.7660	0.8995	1.7504	0.4575	0.7584	33.7143	0.1958	9.4033	1025.0000	0.3591	2856.0000	0.9360	1959.0000	2093.0000	0.8190	0.9595
372	0.6955	0.7655	0.8994	1.8381	0.4580	0.7421	33.8571	0.2142	9.3632	1049.0000	0.3686	2848.0000	0.9379	1963.0000	2093.0000	0.8051	0.9569
373	0.6863	0.7643	0.8991	1.7895	0.4603	0.7381	33.8571	0.2161	9.3492	1047.0000	0.3681	2846.0000	0.9427	1973.0000	2093.0000	0.8071	0.9566
374	0.6850	0.7637	0.8989	1.7724	0.4606	0.7343	33.9286	0.2201	9.3195	1047.0000	0.3663	2860.0000	0.9451	1978.0000	2093.0000	0.8101	0.9561
375	0.6876	0.7657	0.8992	1.7837	0.4843	0.7380	33.9286	0.2170	9.3600	1036.0000	0.3640	2848.0000	0.9369	1961.0000	2093.0000	0.8143	0.9584
376	0.6868	0.7648	0.8991	1.8022	0.4666	0.7316	33.7857	0.2266	9.3494	1045.0000	0.3673	2847.0000	0.9408	1969.0000	2093.0000	0.8051	0.9585
377	0.6873	0.7645	0.8994	1.7704	0.4685	0.7371	33.8571	0.2174	9.3633	1035.0000	0.3625	2857.0000	0.9417	1971.0000	2093.0000	0.8166	0.9570
378	0.6769	0.7665	0.8990	1.7682	0.4561	0.7303	33.7143	0.2237	9.3668	1051.0000	0.3683	2856.0000	0.9341	1955.0000	2093.0000	0.8067	0.9563
379	0.6841	0.7682	0.8999	1.7798	0.4783	0.7358	33.7143	0.2215	9.4428	1043.0000	0.3655	2856.0000	0.9269	1940.0000	2093.0000	0.8116	0.9570
380	0.6897	0.7678	0.8994	1.7580	0.4665	0.7405	33.7857	0.2118	9.3729	1052.0000	0.3682	2859.0000	0.9288	1944.0000	2093.0000	0.8132	0.9559
381	0.6908	0.7648	0.8993	1.8524	0.4667	0.7426	33.8571	0.2110	9.4007	1039.0000	0.3646	2852.0000	0.9408	1969.0000	2093.0000	0.8128	0.9538
382	0.6749	0.7671	0.8995	1.7832	0.4568	0.7266	33.8571	0.2303	9.4262	1058.0000	0.3708	2855.0000	0.9317	1950.0000	2093.0000	0.7975	0.9560
383	0.6844	0.7660	0.8994	1.7850	0.4792	0.7366	33.7857	0.2197	9.3696	1032.0000	0.3629	2846.0000	0.9360	1959.0000	2093.0000	0.8124	0.9562
384	0.6923	0.7647	0.8990	1.7718	0.4684	0.7425	34.0000	0.2125	9.3690	1042.0000	0.3660	2849.0000	0.9412	1970.0000	2093.0000	0.8105	0.9569
385	0.6936	0.7660	0.8994	1.7854	0.4565	0.7475	33.7857	0.2076	9.3675	1040.0000	0.3656	2847.0000	0.9360	1959.0000	2093.0000	0.8135	0.9590
386	0.6875	0.7645	0.8995	1.8129	0.4741	0.7425	33.7143	0.2133	9.4196	1028.0000	0.3612	2848.0000	0.9417	1971.0000	2093.0000	0.8167	0.9559
387	0.6864	0.7681	0.8995	1.8692	0.4723	0.7346	34.0000	0.2138	9.3498	1058.0000	0.3712	2852.0000	0.9274	1941.0000	2093.0000	0.8065	0.9537
388	0.6881	0.7681	0.8996	1.8053	0.4595	0.7415	34.0714	0.2148	9.4127	1048.0000	0.3672	2856.0000	0.9274	1941.0000	2093.0000	0.8116	0.9570
389	0.6800	0.7691	0.8996	1.7693	0.4862	0.7383	33.8571	0.2174	9.3590	1032.0000	0.3631	2844.0000	0.9236	1933.0000	2093.0000	0.8105	0.9587
390	0.6850	0.7672	0.8995	1.7768	0.4626	0.7383	33.7857	0.2152	9.3848	1046.0000	0.3662	2858.0000	0.9312	1949.0000	2093.0000	0.8104	0.9569
391	0.6946	0.7657	0.8994	1.8006	0.4767	0.7444	33.8571	0.2128	9.3876	1032.0000	0.3619	2854.0000	0.9369	1961.0000	2093.0000	0.8136	0.9574
392	0.6943	0.7666	0.8997	1.7307	0.4635	0.7439	33.5000	0.2129	9.4585	1041.0000	0.3648	2856.0000	0.9336	1954.0000	2093.0000	0.8130	0.9578
393	0.6929	0.7674	0.8997	1.7829	0.4567	0.7401	33.7143	0.2138	9.4201	1042.0000	0.3664	2846.0000	0.9302	1947.0000	2093.0000	0.8113	0.9557
394	0.6863	0.7653	0.8993	1.8128	0.4707	0.7412	33.7857	0.2145	9.3654	1033.0000	0.3623	2853.0000	0.9388	1965.0000	2093.0000	0.8114	0.9556
395	0.6836	0.7661	0.8995	1.7537	0.4659	0.7313	33.7143	0.2251	9.3927	1057.0000	0.3701	2858.0000	0.9355	1958.0000	2093.0000	0.8030	0.9581
396	0.6933	0.7682	0.8997	1.7563	0.4638	0.7511	33.6429	0.2073	9.3753	1033.0000	0.3614	2860.0000	0.9269	1940.0000	2093.0000	0.8192	0.9585
397	0.6946	0.7673	0.8995	1.7681	0.4650	0.7396	33.9286	0.2145	9.3609	1044.0000	0.3676	2842.0000	0.9307	1948.0000	2093.0000	0.8121	0.9579
398	0.6893	0.7648	0.8993	1.7888	0.4635	0.7432	33.8571	0.2113	9.3961	1035.0000	0.3628	2855.0000	0.9408	1969.0000	2093.0000	0.8147	0.9558
399	0.6900	0.7660	0.8990	1.8469	0.4653	0.7410	33.9286	0.2100	9.3104	1040.0000	0.3654	2848.0000	0.9360	1959.0000	2093.0000	0.8129	0.9546
400	0.6897	0.7669	0.8992	1.7780	0.4596	0.7474	33.9286	0.2056	9.3219	1024.0000	0.3599	2847.0000	0.9322	1951.0000	2093.0000	0.8166	0.9556
401	0.6961	0.7679	0.8994	1.8513	0.4630	0.7438	33.5714	0.2073	9.3433	1052.0000	0.3691	2852.0000	0.9283	1943.0000	2093.0000	0.8089	0.9561
402	0.6935	0.7669	0.8998	1.7162	0.4692	0.7408	33.8571	0.2160	9.4403	1043.0000	0.3661	2851.0000	0.9322	1951.0000	2093.0000	0.8109	0.9592
403	0.6893	0.7650	0.8991	1.7556	0.4746	0.7421	33.7143	0.2110	9.3208	1044.0000	0.3653	2860.0000	0.9398	1967.0000	2093.0000	0.8171	0.9562
404	0.6917	0.7666	0.8996	1.7951	0.4662	0.7401	33.7857	0.2146	9.3992	1047.0000	0.3683	2845.0000	0.9336	1954.0000	2093.0000	0.8070	0.9571
405	0.6949	0.7665	0.8994	1.7795	0.4720	0.7458	33.7143	0.2070	9.4051	1032.0000	0.3631	2844.0000	0.9341	1955.0000	2093.0000	0.8154	0.9551
406	0.6883	0.7675	0.8998	1.7761	0.4512	0.7367	33.7857	0.2210	9.4137	1054.0000	0.3702	2849.0000	0.9298	1946.0000	2093.0000	0.7975	0.9573
407	0.6899	0.7674	0.8995	1.7937	0.4716	0.7446	33.7857	0.2076	9.3554	1045.0000	0.3676	2845.0000	0.9302	1947.0000	2093.0000	0.8120	0.9559
408	0.6845	0.7655	0.8995	1.7720	0.4726	0.7415	33.8571	0.2130	9.3974	1023.0000	0.3591	2851.0000	0.9379	1963.0000	2093.0000	0.8134	0.9553
409	0.6867	0.7635	0.8991	1.8011	0.4523	0.7411	33.8571	0.2147	9.3626	1052.0000	0.3687	2855.0000	0.9460	1980.0000	2093.0000	0.8137	0.9559
410	0.6880	0.7655	0.8989	1.8130	0.4579	0.7414	33.9286	0.2123	9.2965	1027.0000	0.3605	2851.0000	0.9379	1963.0000	2093.0000	0.8123	0.9563
411	0.6839	0.7685	0.8997	1.7874	0.4703	0.7368	33.9286	0.2164	9.4164	1055.0000	0.3704	2850.0000	0.9259	1938.0000	2093.0000	0.8063	0.9564
412	0.6972	0.7675	0.8994	1.8391	0.4682	0.7419	33.9286	0.2136	9.3710	1051.0000	0.3694	2847.0000	0.9298	1946.0000	2093.0000	0.8082	0.9560
413	0.6858	0.7654	0.8993	1.8098	0.4538	0.7368	33.9286	0.2182	9.3854	1036.0000	0.3652	2839.0000	0.9384	1964.0000	2093.0000	0.8077	0.9563
414	0.6841	0.7656	0.8994	1.8106	0.4551	0.7264	34.0714	0.2298	9.4337	1082.0000	0.3805	2846.0000	0.9374	1962.0000	2093.0000	0.7906	0.9570
415	0.6780	0.7666	0.8989	1.8065	0.4719	0.7290	33.7857	0.2235	9.3454	1045.0000	0.3680	2842.0000	0.9336	1954.0000	2093.0000	0.8075	0.9558
416	0.6871	0.7666	0.8988	1.8379	0.4503	0.7321	33.8571	0.2196	9.2764	1070.0000	0.3757	2850.0000	0.9336	1954.0000	2093.0000	0.8025	0.9568
417	0.6899	0.7649	0.8990	1.8129	0.4693	0.7412	33.8571	0.2117	9.3191	1043.0000	0.3651	2859.0000	0.9403	1968.0000	2093.0000	0.8129	0.9549
418	0.6950	0.7655	0.8991	1.7868	0.4680	0.7425	34.0000	0.2150	9.3332	1049.0000	0.3669	2861.0000	0.9379	1963.0000	2093.0000	0.8099	0.9577
419	0.6769	0.7668	0.8994	1.7658	0.4795	0.7267	33.8571	0.2297	9.3822	1054.0000	0.3703	2848.0000	0.9326	1952.0000	2093.0000	0.7988	0.9586
420	0.6936	0.7685	0.8997	1.8053	0.4774	0.7452	33.7143	0.2063	9.4066	1020.0000	0.3574	2856.0000	0.9259	1938.0000	2093.0000	0.8144	0.9564
421	0.6898	0.7665	0.8993	1.8332	0.4649	0.7341	33.6429	0.2194	9.3729	1048.0000	0.3675	2854.0000	0.9341	1955.0000	2093.0000	0.8080	0.9558
422	0.6944	0.7659	0.8991	1.8112	0.4552	0.7412	33.7857	0.2103	9.3163	1045.0000	0.3671	2849.0000	0.9365	1960.0000	2093.0000	0.8112	0.9566
423	0.6892	0.7665	0.8993	1.7521	0.4879	0.7447	33.8571	0.2134	9.3437	1035.0000	0.3632	2852.0000	0.9341	1955.0000	2093.0000	0.8107	0.9569
424	0.6870	0.7680	0.8993	1.8387	0.4657	0.7417	33.8571	0.2118	9.2971	1039.0000	0.3646	2852.0000	0.9279	1942.0000	2093.0000	0.8121	0.9554
425	0.6902	0.7660	0.8992	1.7871	0.4585	0.7403	33.9286	0.2134	9.3772	1039.0000	0.3652	2847.0000	0.9360	1959.0000	2093.0000	0.8124	0.9561
426	0.6918	0.7648	0.8992	1.7950	0.4575	0.7491	33.7143	0.2062	9.3413	1038.0000	0.3640	2854.0000	0.9408	1969.0000	2093.0000	0.8220	0.9567
427	0.6879	0.7649	0.8989	1.8194	0.4690	0.7338	33.7857	0.2219	9.3013	1043.0000	0.3661	2851.0000	0.9403	1968.0000	2093.0000	0.8078	0.9551
428	0.6906	0.7661	0.8993	1.7607	0.4656	0.7390	33.7857	0.2166	9.3534	1043.0000	0.3662	2850.0000	0.9355	1958.0000	2093.0000	0.8147	0.9577
429	0.6852	0.7672	0.8998	1.7168	0.4696	0.7355	33.8571	0.2246	9.4710	1037.0000	0.3632	2857.0000	0.9312	1949.0000	2093.0000	0.8078	0.9594
430	0.6874	0.7638	0.8991	1.8022	0.4669	0.7438	33.9286	0.2116	9.3698	1030.0000	0.3603	2861.0000	0.9446	1977.0000	2093.0000	0.8151	0.9551
431	0.6909	0.7680	0.8996	1.8219	0.4678	0.7391	33.7143	0.2158	9.4119	1052.0000	0.3677	2863.0000	0.9279	1942.0000	2093.0000	0.8093	0.9545
432	0.6859	0.7649	0.8994	1.7922	0.4592	0.7348	33.7857	0.2215	9.4172	1042.0000	0.3654	2854.0000	0.9403	1968.0000	2093.0000	0.8069	0.9573
433	0.6836	0.7669	0.8994	1.8098	0.4712	0.7325	33.7143	0.2209	9.4024	1038.0000	0.3638	2855.0000	0.9322	1951.0000	2093.0000	0.8126	0.9552
434	0.7026	0.7660	0.8994	1.7694	0.4712	0.7470	33.7143	0.2070	9.3548	1031.0000	0.3621	2849.0000	0.9360	1959.0000	2093.0000	0.8150	0.9592
435	0.6938	0.7654	0.8991	1.7860	0.4627	0.7421	34.0000	0.2165	9.3086	1046.0000	0.3673	2850.0000	0.9384	1964.0000	2093.0000	0.8095	0.9581
436	0.6888	0.7651	0.8995	1.7430	0.4641	0.7425	33.7143	0.2153	9.3830	1039.0000	0.3646	2852.0000	0.9393	1966.0000	2093.0000	0.8117	0.9570
437	0.6927	0.7662	0.8994	1.8107	0.4412	0.7401	33.7857	0.2123	9.3889	1048.0000	0.3682	2848.0000	0.9350	1957.0000	2093.0000	0.8093	0.9572
438	0.6865	0.7666	0.8996	1.7994	0.4651	0.7387	33.8571	0.2207	9.4237	1038.0000	0.3631	2861.0000	0.9336	1954.0000	2093.0000	0.8137	0.9553
439	0.6854	0.7657	0.8994	1.8144	0.4574	0.7373	33.6429	0.2169	9.3947	1036.0000	0.3631	2855.0000	0.9369	1961.0000	2093.0000	0.8151	0.9565
440	0.6929	0.7651	0.8989	1.8544	0.4689	0.7440	33.7143	0.2095	9.3006	1042.0000	0.3666	2844.0000	0.9393	1966.0000	2093.0000	0.8119	0.9537
441	0.6848	0.7655	0.8991	1.8074	0.4768	0.7394	33.7857	0.2134	9.3316	1041.0000	0.3660	2846.0000	0.9379	1963.0000	2093.0000	0.8124	0.9547
442	0.6910	0.7655	0.8992	1.8193	0.4509	0.7378	33.7143	0.2115	9.3204	1057.0000	0.3718	2845.0000	0.9379	1963.0000	2093.0000	0.8070	0.9556
443	0.6948	0.7649	0.8993	1.8360	0.4789	0.7542	33.7143	0.1980	9.3872	1010.0000	0.3549	2848.0000	0.9403	1968.0000	2093.0000	0.8181	0.9535
444	0.6940	0.7648	0.8996	1.7628	0.4575	0.7458	34.0000	0.2099	9.4723	1033.0000	0.3627	2850.0000	0.9408	1969.0000	2093.0000	0.8175	0.9561
445	0.6989	0.7644	0.8986	1.6927	0.4592	0.7508	33.7143	0.2074	9.3027	1041.0000	0.3663	2844.0000	0.9422	1972.0000	2093.0000	0.8161	0.9591
446	0.6961	0.7638	0.8992	1.7717	0.4579	0.7447	33.8571	0.2119	9.3606	1032.0000	0.3627	2847.0000	0.9446	1977.0000	2093.0000	0.8152	0.9581
447	0.6980	0.7651	0.8993	1.7996	0.4640	0.7442	33.7143	0.2085	9.3581	1046.0000	0.3673	2850.0000	0.9393	1966.0000	2093.0000	0.8116	0.9568
448	0.6922	0.7659	0.8991	1.8049	0.4556	0.7356	33.7143	0.2187	9.3505	1055.0000	0.3704	2850.0000	0.9365	1960.0000	2093.0000	0.8018	0.9553
449	0.6900	0.7667	0.8993	1.7884	0.4456	0.7418	33.5714	0.2144	9.3989	1060.0000	0.3728	2845.0000	0.9331	1953.0000	2093.0000	0.8070	0.9574
450	0.6904	0.7669	0.8995	1.7368	0.4565	0.7464	33.4286	0.2135	9.3798	1042.0000	0.3650	2857.0000	0.9322	1951.0000	2093.0000	0.8071	0.9581
451	0.6952	0.7651	0.8988	1.8109	0.4561	0.7394	33.7857	0.2088	9.3108	1048.0000	0.3686	2845.0000	0.9393	1966.0000	2093.0000	0.8088	0.9550
452	0.6958	0.7659	0.8994	1.7777	0.4629	0.7457	33.7857	0.2070	9.3699	1030.0000	0.3603	2861.0000	0.9365	1960.0000	2093.0000	0.8207	0.9580
453	0.6935	0.7654	0.8993	1.7775	0.4693	0.7502	33.8571	0.2048	9.3905	1016.0000	0.3569	2849.0000	0.9384	1964.0000	2093.0000	0.8280	0.9571
454	0.6892	0.7650	0.8995	1.8004	0.4686	0.7339	33.8571	0.2212	9.4082	1038.0000	0.3650	2846.0000	0.9398	1967.0000	2093.0000	0.8022	0.9567
455	0.6712	0.7655	0.8995	1.7020	0.4617	0.7256	33.9286	0.2326	9.4106	1064.0000	0.3733	2852.0000	0.9379	1963.0000	2093.0000	0.7963	0.9574
456	0.6914	0.7651	0.8991	1.8117	0.4634	0.7507	33.9286	0.2041	9.3413	1023.0000	0.3596	2847.0000	0.9393	1966.0000	2093.0000	0.8233	0.9551
457	0.6965	0.7637	0.8985	1.8763	0.4566	0.7397	33.8571	0.2128	9.3271	1050.0000	0.3692	2846.0000	0.9451	1978.0000	2093.0000	0.8124	0.9550
458	0.6987	0.7662	0.8990	1.7773	0.4756	0.7489	33.8571	0.2052	9.3045	1028.0000	0.3608	2851.0000	0.9350	1957.0000	2093.0000	0.8141	0.9574
